name,objectID,picIDs,picURLs,categoryName,typeName,period,dynasty,year
清康熙款景德镇窑青花花草诗文杯,77a3e97fa97a40438aa64191f3a3c68a,380f574a-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1461.jpg,瓷器,杯,清,康熙,1691.5
清道光款景德镇窑霁蓝釉象耳琮式瓶,77c693f97aef4c4a90990f80031039c1,3537c412-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1346.jpg,瓷器,瓶,清,道光,1835.0
清乾隆景德镇窑斗彩缠枝花卉纹渣斗,78428a1b66d3460eb9743d9675e193bf,456931f7-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2002.jpg,瓷器,NA,清,乾隆,1765.5
清宣统醴陵窑釉下五彩牡丹纹瓶,788e1871d25e48099fd0c31708fd4281,423b7805-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1863.jpg,瓷器,瓶,清,宣统,1910.0
清康熙青花福寿纹瓶,7895baca75f74b7685bfb0e8294a554f,3b0e4f72-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1580.jpg,瓷器,瓶,清,康熙,1691.5
光绪白釉羊耳盖罐,79195a0947344b67aa5d952a0efdb9ec,"201901291141260463000,201901291141260463001,201901291141260463002,201901291141260463003,201901291141260463004,201901291141260463005,201901291141260463006,201901291141260463007,201901291141260463008,201901291141260463009,201901291141260463010,201901291141260463011,201901291141260463012,201901291141260463013,201901291141260463014,201901291141260463015","http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.89/THUMB/40_07.89-A-1001.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.89/THUMB/40_07.89-A-1002.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.89/THUMB/40_07.89-A-1003.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.89/THUMB/40_07.89-A-1004.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.89/THUMB/40_07.89-A-1005.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.89/THUMB/40_07.89-A-1006.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.89/THUMB/40_07.89-A-1007.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.89/THUMB/40_07.89-A-1008.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.89/THUMB/40_07.89-A-1009.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.89/THUMB/40_07.89-A-1010.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.89/THUMB/40_07.89-A-1011.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.89/THUMB/40_07.89-A-1012.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.89/THUMB/40_07.89-A-1013.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.89/THUMB/40_07.89-A-1014.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.89/THUMB/40_07.89-A-1015.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.89/THUMB/40_07.89-A-1016.jpg",瓷器,罐,NA,光绪,1891.5
清康熙仿宣德款景德镇窑青花人物纹碗,79206f4a62f0498399833b4c5a3e1d02,37562b81-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1427.jpg,瓷器,碗,清,康熙,1691.5
清乾隆款景德镇窑青花莲托八吉祥纹碗,7931e393c7014a1e9a7115450000df4b,46d3e304-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2060.jpg,瓷器,碗,清,乾隆,1765.5
清雍正景德镇窑青花寿字花卉纹罐,793e43a5dcc3465590372b1e1a733975,3d38bbaf-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1664.jpg,瓷器,罐,清,雍正,1728.5
康熙三彩人物兽笔山,7b8351fe259a4709b149ac7589d16d9d,5b4ae49d-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.3010.jpg,瓷器,NA,NA,康熙,1691.5
清乾隆款景德镇窑斗彩鸡戏图盘,7b919eee502e4d38bba1bb7755c43585,45e02a6b-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2018.jpg,瓷器,盘,清,乾隆,1765.5
清雍正景德镇窑青釉刻花卉纹葫芦瓶,7c3246593ebb46018e5867c7a16178c8,41e3c87d-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1849.jpg,瓷器,瓶,清,雍正,1728.5
清乾隆景德镇窑粉彩大吉葫芦图挂屏,7ca2a1acc9b2412088fe8d96062e63a1,3fa923ab-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1762.jpg,瓷器,NA,清,乾隆,1765.5
清乾隆款景德镇窑茶叶末釉瓶,7ca3303dd1b74fd1b34e7a66a3dac9a8,41a9b47d-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1838.jpg,瓷器,瓶,清,乾隆,1765.5
清乾隆款景德镇窑仿哥釉瓶,7ce63e8668b74595ac23dea71acdf27b,3feb3e76-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1771.jpg,瓷器,瓶,清,乾隆,1765.5
清康熙景德镇窑五彩花卉纹罐,7e11a05e02574eeda925c3bf56e5ca2a,3aa9dc08-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1565.jpg,瓷器,罐,清,康熙,1691.5
道光款斗彩鸳鸯荷花碗,7f26abef5cc34a18afb5c3a3352e3c88,64b5b400-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.3927.jpg,瓷器,碗,NA,道光,1835.0
清咸丰款景德镇窑粉彩福寿纹碗,7fc1bc07b650415aacf91d1116b01d21,3580a14e-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1356.jpg,瓷器,碗,清,咸丰,1855.5
宣德款青花花卉碗,7fdf9ef17782485f9b8b91369882f345,5dbeb2fa-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.3113.jpg,瓷器,碗,NA,宣德,1430.0
清同治款景德镇窑黄地粉彩蝙蝠贤良寺供碗,803f9cd4184a4b00bcde20ed99351d8a,36a73393-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1401.jpg,瓷器,碗,清,同治,1868.0
清康熙冬青地青花加紫莲池纹瓶,804debb30f7041a98efbb4593b9199fe,3b67813a-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1594.jpg,瓷器,瓶,清,康熙,1691.5
清康熙景德镇窑五彩陶渊明赏菊图罐,804f327be0bc4373bde024a5392578cf,3b221c6d-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1583.jpg,瓷器,罐,清,康熙,1691.5
清康熙景德镇窑五彩花果纹罐,805b59d7c8de439b9ed5dd98dcbaa03f,3b39cad5-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1587.jpg,瓷器,罐,清,康熙,1691.5
清光绪款景德镇窑三彩龙纹盘,80bff13efbb44f1b84d1e93be6b82cec,34a7e0ad-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1323.jpg,瓷器,盘,清,光绪,1891.5
宣德款五彩松鼠葡萄双耳小杯,80c15fa30b694e48b5571923ef895c27,57ed04c3-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2795.jpg,瓷器,杯,NA,宣德,1430.0
清雍正仿万历款景德镇窑青花凤纹碗,80d29ca11feb4f29ae3726cfbdf7c240,3e02db57-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1694.jpg,瓷器,碗,清,雍正,1728.5
清雍正款景德镇窑青花灵芝纹八棱罐,810ff47b94ed49fa9d714e2291357107,3e78c1fe-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1713.jpg,瓷器,罐,清,雍正,1728.5
清康熙景德镇窑青花婴戏图罐,815ada4dc26448eeb3e114b123869829,3bdcd054-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1612.jpg,瓷器,罐,清,康熙,1691.5
清康熙景德镇窑绿釉盘,81d2abc3fe7047fba6101d7a8af8222c,3c9a86e6-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1642.jpg,瓷器,盘,清,康熙,1691.5
清康熙景德镇窑五彩描金葡萄纹碗,8285d3c76c1b4977bbbb6921e93ce3df,37329c9f-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1422.jpg,瓷器,碗,清,康熙,1691.5
清乾隆景德镇窑青花八吉祥纹罐,83209b5761e34af0a848660d107c9eca,409df90e-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1799.jpg,瓷器,罐,清,乾隆,1765.5
宣统款斗彩小碗,833c24b0d39946218e497904cbc1d96f,545faa0d-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2592.jpg,瓷器,碗,NA,宣统,1910.0
清乾隆款景德镇窑粉彩八吉祥花卉纹贲巴瓶,844cadc1ec4446d2a6d55468e1f06d2a,3f73502d-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1754.jpg,瓷器,瓶,清,乾隆,1765.5
清康熙景德镇窑五彩花卉纹罐,846514ec99a04fc7bdef286085a28b87,3aa3d06a-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1564.jpg,瓷器,罐,清,康熙,1691.5
清乾隆景德镇窑青花缠枝莲纹罐,84af4e16cd0b4027a39ca41df870631a,405f8b42-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1790.jpg,瓷器,罐,清,乾隆,1765.5
清雍正景德镇窑青花龙凤纹酒杯,84fdbd55b3a54899a2758a2a7cc27d92,36c72e07-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1406.jpg,瓷器,杯,清,雍正,1728.5
清光绪款景德镇窑内青花外粉彩花卉纹碗,8554f40c44534388a6c0f9b21dfb8b5d,34c15a6a-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1327.jpg,瓷器,碗,清,光绪,1891.5
清嘉庆景德镇窑青花缠枝花卉纹罐,856a8d9b2dc44d4a8cabb56706043ef6,48938338-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2129.jpg,瓷器,罐,清,嘉庆,1808.0
清雍正景德镇窑仿哥釉罐,857634635b6748c89c0b3f47c3ca6384,41ea8d0e-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1850.jpg,瓷器,罐,清,雍正,1728.5
清康熙景德镇窑仿哥釉青花鹊梅纹瓶,85e7c3cc26e74356a84002e6504a2aac,39d0485b-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1531.jpg,瓷器,瓶,清,康熙,1691.5
清同治款景德镇窑抹红贤良寺制缠枝莲纹碗,86460c0385084283a5da654660c5fe7a,36624a70-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1390.jpg,瓷器,碗,清,同治,1868.0
宣德款霁红炉,8648a6e4ece54a6ea4e49aacbb0b3a5e,679735b6-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.4021.jpg,瓷器,炉,NA,宣德,1430.0
清乾隆景德镇窑冬青釉竹节纹双螭耳瓶,865f2c970f8a4849b0255cfad2d5f5fa,4049dd83-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1785.jpg,瓷器,瓶,清,乾隆,1765.5
清乾隆款景德镇窑酱釉碗,86654c1d1ef54578b26eb2f137e1035e,478de2c2-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2089.jpg,瓷器,碗,清,乾隆,1765.5
清康熙景德镇窑青花花蝶纹酒杯,867bf28cc06c4ab5b45b58ded422f191,3a475355-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1550.jpg,瓷器,杯,清,康熙,1691.5
道光款斗彩缠枝花卉碗,86a2a68744a6410fabc120528663b5a6,64af20d6-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.3926.jpg,瓷器,碗,NA,道光,1835.0
清光绪款景德镇窑内青花外粉彩莲花纹碗,87494161241544209269fd81a3f483bc,34c77099-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1328.jpg,瓷器,碗,清,光绪,1891.5
清康熙款景德镇窑斗彩鹊梅纹盘,87c184a3be2440efa23da908fae61584,39b5b7f5-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1527.jpg,瓷器,盘,清,康熙,1691.5
清康熙款景德镇窑青花西厢记图折腰碗,883f91dc56904af483cc6ac2ad929992,3d105943-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1659.jpg,瓷器,碗,清,康熙,1691.5
清嘉庆景德镇窑青花缠枝花卉纹灯,886f3826f10c4bdcbe9832321949e3e6,47ba6029-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2095.jpg,瓷器,NA,清,嘉庆,1808.0
清乾隆景德镇窑霁红釉盘,88b3cc17ccd243eb8462252717b401ec,41b8dbd4-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1840.jpg,瓷器,盘,清,乾隆,1765.5
清康熙仿宣德款景德镇窑青花花卉纹方盘,88e37b3c42004ca9986a13f6f4c81980,37a8ddd2-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1440.jpg,瓷器,盘,清,康熙,1691.5
清康熙景德镇窑青花西厢记图笔筒,88e7427def0c4c36bd894b2172a3f17e,3bfc6bfc-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1617.jpg,瓷器,筒,清,康熙,1691.5
清雍正款景德镇窑青花缠枝莲纹罐,890e1513061747749e884a2fa199a9d2,3e4a19d5-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1706.jpg,瓷器,罐,清,雍正,1728.5
清康熙仿宣德款景德镇窑青花缠枝花卉纹盘,89ad2d54a38a4d23b0ceca1ba94e1b45,39a4ae50-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1524.jpg,瓷器,盘,清,康熙,1691.5
清乾隆款景德镇窑豆青釉加彩松竹梅纹竹节形笔筒,89c600ba1ede4f309510d672430ab86a,45d6863c-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2017.jpg,瓷器,筒,清,乾隆,1765.5
清乾隆款景德镇窑粉彩过枝花卉纹碗,89fbdb6486564fcd82f15a41db662189,4614ecb7-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2027.jpg,瓷器,碗,清,乾隆,1765.5
清乾隆景德镇窑绿地描金蝶纹八角花盆,89fc365a60ac4118a0ae14b5aef65e2c,40be6f83-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1804.jpg,瓷器,盆,清,乾隆,1765.5
清乾隆景德镇窑珊瑚红釉水丞,8a4616c3722d4888bacca35ad9cea92e,4536b6a2-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1995.jpg,瓷器,NA,清,乾隆,1765.5
清康熙景德镇窑青花花鸟纹罐,8a662bb191bd42e4aca78f71c1029ab2,3bba6001-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1607.jpg,瓷器,罐,清,康熙,1691.5
清康熙景德镇窑五彩描金葡萄纹碗,8aed4d0e0df245fb956b463931610dd3,3738fef3-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1423.jpg,瓷器,碗,清,康熙,1691.5
道光款斗彩鸳鸯荷花碗,8b14cd67f2db48ccb2f9d311bf6bc11b,64bc30ff-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.3928.jpg,瓷器,碗,NA,道光,1835.0
清光绪款景德镇窑黄地喜鹊梅花纹杯,8b15277f46b8438d8d133761c17594d1,3423c621-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1303.jpg,瓷器,杯,清,光绪,1891.5
清嘉庆景德镇窑青花缠枝花卉纹罐,8b2433aac664434cb77d53304efbda84,40864fe4-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1796.jpg,瓷器,罐,清,嘉庆,1808.0
清康熙仿成化款景德镇窑青花开光博古图瓜棱罐,8b54a0dd806f457b96d01bf56e930aac,377d68f9-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1433.jpg,瓷器,罐,清,康熙,1691.5
清康熙景德镇窑五彩雉鸡牡丹纹罐,8c0d510c36de415786cbd28918c15369,3a6962c6-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1555.jpg,瓷器,罐,清,康熙,1691.5
清康熙仿宣德款景德镇窑青花花卉纹方盘,8c5fe2cc0bb34417b811cdca7df9d24c,37b46186-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1442.jpg,瓷器,盘,清,康熙,1691.5
乾隆款豆青花口大碗,8ca4d7e91d7c45318d0b0c0e68af228d,543957ef-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2587.jpg,瓷器,碗,NA,乾隆,1765.5
清乾隆款景德镇窑青花加红彩海兽纹碗,8cba5e0728ec4493817696f729cbadd3,4640c447-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2034.jpg,瓷器,碗,清,乾隆,1765.5
清宣统景德镇窑青花垂钓图尖嘴瓶,8cd7990564434f18b5b85c144dbefc3e,42148c3d-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1858.jpg,瓷器,瓶,清,宣统,1910.0
清乾隆款景德镇窑青花梵文莲纹高足碗,8d54a149ecbd482785676ffbcfc227e0,476154f4-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2083.jpg,瓷器,碗,清,乾隆,1765.5
清雍正仿成化款景德镇窑紫地青花花卉纹碗,8da65df303974882a9280db3d30c44ea,3dc9425a-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1685.jpg,瓷器,碗,清,雍正,1728.5
清道光款景德镇窑缠枝花卉纹碗,8e1e2e556a814d708c4e19b34bca43d4,49189ad4-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2149.jpg,瓷器,碗,清,道光,1835.0
清道光景德镇窑仿哥釉青花开光花卉纹瓶,8e26a7dc9d1b4f7fbe14ce7ff8cd0ec7,494d580c-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2157.jpg,瓷器,瓶,清,道光,1835.0
清康熙景德镇窑青花花草纹罐,8e37dc71163a45c0a9607f7f57d6a198,3a291b02-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1545.jpg,瓷器,罐,清,康熙,1691.5
清乾隆广窑蓝釉炉,8e573e6676ea4ea6966d150d51a94ac2,473e630e-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2077.jpg,瓷器,炉,清,乾隆,1765.5
清雍正款景德镇窑青花灵芝纹八棱瓶,8e9a1fde3be5466bb54fa1dd424bac3c,43b0a77f-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1921.jpg,瓷器,瓶,清,雍正,1728.5
清雍正款景德镇窑霁蓝釉菊瓣纹茶壶,8f8c88de13514cb3a120cfde054f58c7,443750fa-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1958.jpg,瓷器,壶,清,雍正,1728.5
清康熙景德镇窑青花松鹿纹碗,8fcccfda6ea04ec0ba826ee20eb94155,3c57913f-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1630.jpg,瓷器,碗,清,康熙,1691.5
清康熙德化窑白釉龙虎杯,8fd6ad95b15e46a4bc760e8c957e0686,39652826-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1514.jpg,瓷器,杯,清,康熙,1691.5
清光绪款景德镇窑青花龙纹盘,8fe9dba53e1e49fb9f6014b8abfb09e7,34cdfa85-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1329.jpg,瓷器,盘,清,光绪,1891.5
清宣统款景德镇窑黄地绿彩龙凤纹碗,90404f48502c4ff3822b7a96a07eb217,425299c4-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1866.jpg,瓷器,碗,清,宣统,1910.0
清康熙德化窑白釉龙虎杯,90b4f6f22e104876abf969db76cc0b2a,395f4a90-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1513.jpg,瓷器,杯,清,康熙,1691.5
清光绪抱冰选用款景德镇窑粉彩花卉龙纹盘,90dc048f8b794dcebc639c600ca58202,34d3fa87-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1330.jpg,瓷器,盘,清,光绪,1891.5
雍正款官窑仿哥三足洗,921f9fbaedac440da9b71d5ba93b302b,547481eb-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2595.jpg,瓷器,洗,NA,雍正,1728.5
清康熙景德镇窑外酱釉内青花山水纹酒杯,9267a361df15452398d32e7d31e48f56,3cca35f7-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1649.jpg,瓷器,杯,清,康熙,1691.5
清嘉庆款景德镇窑青花双龙戏珠纹盘,92f63144152e41319d5a5d1fa3287e97,480ee226-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2109.jpg,瓷器,盘,清,嘉庆,1808.0
清康熙景德镇窑外酱釉内青花山水纹酒杯,939f282aee1b429e9db7a24b6884d3b0,3ccff4cd-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1650.jpg,瓷器,杯,清,康熙,1691.5
清光绪款景德镇窑三彩龙纹盘,9457559bc0634af093ccbb65100bb48b,34881743-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1318.jpg,瓷器,盘,清,光绪,1891.5
乾隆款冬青葫芦瓶,94969ac1a0f64382a7ac33e218377549,63c4240a-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.3892.jpg,瓷器,瓶,NA,乾隆,1765.5
清同治款景德镇窑抹红贤良寺制缠枝莲纹碗,95793ae6d7ff486bb3c147a8a3caa34a,36678eac-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1391.jpg,瓷器,碗,清,同治,1868.0
清康熙芝兰斋制款景德镇窑青白釉暗花纹盘,95aad663066d4b7d8ab7348855566517,374a1597-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1425.jpg,瓷器,盘,清,康熙,1691.5
清乾隆景德镇窑白釉青花童子坐像,95e694fe496d442eaf176b61b1dd08dd,45802c9c-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2005.jpg,瓷器,像,清,乾隆,1765.5
